81,"STP-2","2019-06-25T03:30:00.000Z",true,"5e9e4502f509094188566f88","5e9d0d95eda69974db09d1ed","5eb0e4ccb6c3bb0006eeb23b"
81,"STP-2","2019-06-25T03:30:00.000Z",true,"5e9e4502f509094188566f88","5e9d0d95eda69974db09d1ed","5eb0e4ccb6c3bb0006eeb23c"
81,"STP-2","2019-06-25T03:30:00.000Z",true,"5e9e4502f509094188566f88","5e9d0d95eda69974db09d1ed","5eb0e4ccb6c3bb0006eeb23d"
81,"STP-2","2019-06-25T03:30:00.000Z",true,"5e9e4502f509094188566f88","5e9d0d95eda69974db09d1ed","5eb0e4ccb6c3bb0006eeb23e"
81,"STP-2","2019-06-25T03:30:00.000Z",true,"5e9e4502f509094188566f88","5e9d0d95eda69974db09d1ed","5eb0e4cdb6c3bb0006eeb23f"
81,"STP-2","2019-06-25T03:30:00.000Z",true,"5e9e4502f509094188566f88","5e9d0d95eda69974db09d1ed","5eb0e4cdb6c3bb0006eeb240"
81,"STP-2","2019-06-25T03:30:00.000Z",true,"5e9e4502f509094188566f88","5e9d0d95eda69974db09d1ed","5eb0e4cdb6c3bb0006eeb241"
81,"STP-2","2019-06-25T03:30:00.000Z",true,"5e9e4502f509094188566f88","5e9d0d95eda69974db09d1ed","5eb0e4cdb6c3bb0006eeb242"
81,"STP-2","2019-06-25T03:30:00.000Z",true,"5e9e4502f509094188566f88","5e9d0d95eda69974db09d1ed","5eb0e4cdb6c3bb0006eeb243"
81,"STP-2","2019-06-25T03:30:00.000Z",true,"5e9e4502f509094188566f88","5e9d0d95eda69974db09d1ed","5eb0e4cdb6c3bb0006eeb244"
81,"STP-2","2019-06-25T03:30:00.000Z",true,"5e9e4502f509094188566f88","5e9d0d95eda69974db09d1ed","5eb0e4cdb6c3bb0006eeb245"
81,"STP-2","2019-06-25T03:30:00.000Z",true,"5e9e4502f509094188566f88","5e9d0d95eda69974db09d1ed","5eb0e4ceb6c3bb0006eeb246"
81,"STP-2","2019-06-25T03:30:00.000Z",true,"5e9e4502f509094188566f88","5e9d0d95eda69974db09d1ed","5eb0e4ceb6c3bb0006eeb247"
81,"STP-2","2019-06-25T03:30:00.000Z",true,"5e9e4502f509094188566f88","5e9d0d95eda69974db09d1ed","5eb0e4ceb6c3bb0006eeb248"
81,"STP-2","2019-06-25T03:30:00.000Z",true,"5e9e4502f509094188566f88","5e9d0d95eda69974db09d1ed","5eb0e4ceb6c3bb0006eeb249"
82,"CRS-18","2019-07-25T22:01:00.000Z",true,"5e9e4501f509094ba4566f84","5e9d0d95eda69973a809d1ec","5eb0e4ceb6c3bb0006eeb24a"
83,"Amos-17","2019-08-06T22:52:00.000Z",true,"5e9e4501f509094ba4566f84","5e9d0d95eda69973a809d1ec","5eb0e4cfb6c3bb0006eeb24b"
84,"Starlink-1","2019-11-11T14:56:00.000Z",true,"5e9e4501f509094ba4566f84","5e9d0d95eda69973a809d1ec","5eb0e4cfb6c3bb0006eeb24c"
85,"CRS-19","2019-12-05T17:29:23.000Z",true,"5e9e4501f509094ba4566f84","5e9d0d95eda69973a809d1ec","5eb0e4cfb6c3bb0006eeb24d"
86,"JCSat 18 / Kacific 1","2019-12-17T00:10:00.000Z",true,"5e9e4501f509094ba4566f84","5e9d0d95eda69973a809d1ec","5eb0e4cfb6c3bb0006eeb24e"
87,"Starlink-2","2020-01-07T02:19:00.000Z",true,"5e9e4501f509094ba4566f84","5e9d0d95eda69973a809d1ec","5eb0e4cfb6c3bb0006eeb24f"
88,"Crew Dragon In Flight Abort Test","2020-01-19T14:00:00.000Z",true,"5e9e4502f509094188566f88","5e9d0d95eda69973a809d1ec","5eb0e4d0b6c3bb0006eeb250"
89,"Starlink-3","2020-01-29T14:06:00.000Z",true,"5e9e4501f509094ba4566f84","5e9d0d95eda69973a809d1ec","5eb0e4d0b6c3bb0006eeb251"
90,"Starlink-4","2020-02-17T15:05:55.000Z",true,"5e9e4501f509094ba4566f84","5e9d0d95eda69973a809d1ec","5eb0e4d0b6c3bb0006eeb252"
91,"CRS-20","2020-03-07T04:50:31.000Z",true,"5e9e4501f509094ba4566f84","5e9d0d95eda69973a809d1ec","5eb0e4d0b6c3bb0006eeb253"
92,"Starlink-5","2020-03-18T12:16:00.000Z",true,"5e9e4502f509094188566f88","5e9d0d95eda69973a809d1ec","5eb0e4d0b6c3bb0006eeb254"
93,"Starlink-6","2020-04-22T19:30:00.000Z",true,"5e9e4502f509094188566f88","5e9d0d95eda69973a809d1ec","5eb0e4d1b6c3bb0006eeb255"
94,"CCtCap Demo Mission 2","2020-05-30T19:22:00.000Z",true,"5e9e4502f509094188566f88","5e9d0d95eda69973a809d1ec","5eb0e4d1b6c3bb0006eeb257"
