"61e048bbbe8d8b66799018d0","61e05516be8d8b66799018d4",13260,"VLEO","Starlink 4-6 (v1.5)","Satellite",false,"very-low-earth","geocentric"
"61e048ffbe8d8b66799018d1","61e05520be8d8b66799018d5",13260,"VLEO","Starlink 4-7 (v1.5)","Satellite",false,"very-low-earth","geocentric"
"61eef7489eb1064137a1bd6f","61eef9b89eb1064137a1bd72",1908,"TLI","IM-1 Nova-C","Satellite",false,"lunar","trans-lunar-injection"
"61eefaa89eb1064137a1bd73","61eefb129eb1064137a1bd74",,"ISS","Ax-1","Dragon 2.0",true,"low-earth","geocentric"
"61fc01dae0dc5662b76489a7","61fc02e1e0dc5662b76489b4",13260,"VLEO","Starlink 4-8 (v1.5)","Satellite",false,"very-low-earth","geocentric"
"61fc0203e0dc5662b76489a8","61fc0334e0dc5662b76489b5",13260,"VLEO","Starlink 4-11 (v1.5)","Satellite",false,"very-low-earth","geocentric"
"61fc0224e0dc5662b76489ab","61fc0379e0dc5662b76489b6",13260,"VLEO","Starlink 4-9 (v1.5)","Satellite",false,"very-low-earth","geocentric"
"61fc0243e0dc5662b76489ae","61fc0382e0dc5662b76489b7",13260,"VLEO","Starlink 4-10 (v1.5)","Satellite",false,"very-low-earth","geocentric"
"6234908cf051102e1fcedac4","623491e5f051102e1fcedac9",13260,"VLEO","Starlink 4-12 (v1.5)","Satellite",false,"very-low-earth","geocentric"
"6243ad8baf52800c6e919252","6243af62af52800c6e919260",,"SSO","Transporter-4","Satellite",false,"sun-synchronous","geocentric"
"6243ada6af52800c6e919253","6243af9faf52800c6e919261",13260,"VLEO","Starlink 4-14 (v1.5)","Satellite",false,"very-low-earth","geocentric"
"6243adcaaf52800c6e919254","6243b036af52800c6e919262",,"LEO","NROL-85","Satellite",false,"low-earth","geocentric"
